      Time     Sample #  Type  Sub Chan  Num	Aux
[02:13:11.632]  1007908     N    0    0    0
[02:13:12.580]  1008145     N    0    0    0
[02:13:13.560]  1008390     N    0    0    0
[02:13:14.576]  1008644     N    0    0    0
[02:13:15.588]  1008897     N    0    0    0
[02:13:16.624]  1009156     N    0    0    0
[02:13:17.648]  1009412     N    0    0    0
[02:13:18.672]  1009668     N    0    0    0
[02:13:19.652]  1009913     N    0    0    0
[02:13:20.628]  1010157     N    0    0    0
[02:13:21.504]  1010376     N    0    0    0
[02:13:22.392]  1010598     N    0    0    0
[02:13:23.312]  1010828     N    0    0    0
[02:13:24.228]  1011057     N    0    0    0
[02:13:25.116]  1011279     N    0    0    0
[02:13:25.924]  1011481     N    0    0    0
[02:13:26.708]  1011677     N    0    0    0
[02:13:27.500]  1011875     N    0    0    0
[02:13:28.320]  1012080     N    0    0    0
[02:13:29.168]  1012292     N    0    0    0
[02:13:29.984]  1012496     N    0    0    0
[02:13:30.740]  1012685     N    0    0    0
[02:13:31.508]  1012877     N    0    0    0
[02:13:32.284]  1013071     N    0    0    0
[02:13:33.140]  1013285     N    0    0    0
[02:13:34.032]  1013508     N    0    0    0
[02:13:34.868]  1013717     N    0    0    0
[02:13:35.688]  1013922     N    0    0    0
[02:13:36.600]  1014150     N    0    0    0
[02:13:37.572]  1014393     N    0    0    0
[02:13:38.548]  1014637     N    0    0    0
[02:13:39.476]  1014869     N    0    0    0
[02:13:40.428]  1015107     N    0    0    0
[02:13:41.428]  1015357     N    0    0    0
[02:13:42.436]  1015609     N    0    0    0
[02:13:43.428]  1015857     N    0    0    0
[02:13:44.412]  1016103     N    0    0    0
[02:13:45.392]  1016348     N    0    0    0
[02:13:46.364]  1016591     N    0    0    0
[02:13:47.304]  1016826     N    0    0    0
[02:13:48.240]  1017060     N    0    0    0
[02:13:49.196]  1017299     N    0    0    0
[02:13:50.136]  1017534     N    0    0    0
[02:13:51.052]  1017763     N    0    0    0
[02:13:51.976]  1017994     N    0    0    0
[02:13:52.904]  1018226     N    0    0    0
[02:13:53.820]  1018455     N    0    0    0
[02:13:54.728]  1018682     N    0    0    0
[02:13:55.604]  1018901     N    0    0    0
[02:13:56.516]  1019129     N    0    0    0
[02:13:57.456]  1019364     N    0    0    0
[02:13:58.400]  1019600     N    0    0    0
[02:13:59.356]  1019839     N    0    0    0
[02:14:00.304]  1020076     N    0    0    0
[02:14:01.240]  1020310     N    0    0    0
[02:14:02.140]  1020535     N    0    0    0
[02:14:02.992]  1020748     N    0    0    0
[02:14:03.876]  1020969     N    0    0    0
[02:14:04.884]  1021221     N    0    0    0
[02:14:05.824]  1021456     N    0    0    0
[02:14:06.684]  1021671     N    0    0    0
[02:14:07.508]  1021877     N    0    0    0
[02:14:08.376]  1022094     N    0    0    0
[02:14:09.284]  1022321     N    0    0    0
[02:14:10.168]  1022542     N    0    0    0
[02:14:11.020]  1022755     N    0    0    0
[02:14:11.948]  1022987     N    0    0    0
[02:14:12.944]  1023236     N    0    0    0
[02:14:13.928]  1023482     N    0    0    0
[02:14:14.936]  1023734     N    0    0    0
[02:14:15.888]  1023972     N    0    0    0
[02:14:16.840]  1024210     N    0    0    0
[02:14:17.836]  1024459     N    0    0    0
[02:14:18.824]  1024706     N    0    0    0
[02:14:19.788]  1024947     N    0    0    0
[02:14:20.740]  1025185     N    0    0    0
[02:14:21.708]  1025427     N    0    0    0
[02:14:22.700]  1025675     N    0    0    0
[02:14:23.720]  1025930     N    0    0    0
[02:14:24.736]  1026184     N    0    0    0
[02:14:25.732]  1026433     N    0    0    0
[02:14:26.732]  1026683     N    0    0    0
[02:14:27.728]  1026932     N    0    0    0
[02:14:28.740]  1027185     N    0    0    0
[02:14:29.772]  1027443     N    0    0    0
[02:14:30.736]  1027684     N    0    0    0
[02:14:31.656]  1027914     N    0    0    0
[02:14:32.536]  1028134     N    0    0    0
[02:14:33.376]  1028344     N    0    0    0
[02:14:34.256]  1028564     N    0    0    0
[02:14:35.184]  1028796     N    0    0    0
[02:14:36.152]  1029038     N    0    0    0
[02:14:37.112]  1029278     N    0    0    0
[02:14:38.048]  1029512     N    0    0    0
[02:14:38.984]  1029746     N    0    0    0
[02:14:39.956]  1029989     N    0    0    0
[02:14:40.940]  1030235     N    0    0    0
[02:14:41.896]  1030474     N    0    0    0
[02:14:42.860]  1030715     N    0    0    0
[02:14:43.852]  1030963     N    0    0    0
[02:14:44.816]  1031204     N    0    0    0
[02:14:45.788]  1031447     N    0    0    0
[02:14:46.692]  1031673     N    0    0    0
[02:14:47.568]  1031892     N    0    0    0
[02:14:48.392]  1032098     N    0    0    0
[02:14:49.200]  1032300     N    0    0    0
[02:14:50.004]  1032501     N    0    0    0
[02:14:50.808]  1032702     N    0    0    0
[02:14:51.584]  1032896     N    0    0    0
[02:14:52.360]  1033090     N    0    0    0
[02:14:53.124]  1033281     N    0    0    0
[02:14:53.892]  1033473     N    0    0    0
[02:14:54.668]  1033667     N    0    0    0
[02:14:55.476]  1033869     N    0    0    0
[02:14:56.288]  1034072     N    0    0    0
[02:14:57.080]  1034270     N    0    0    0
[02:14:57.868]  1034467     N    0    0    0
[02:14:58.700]  1034675     N    0    0    0
[02:14:59.556]  1034889     N    0    0    0
[02:15:00.424]  1035106     N    0    0    0
[02:15:01.284]  1035321     N    0    0    0
[02:15:02.148]  1035537     N    0    0    0
[02:15:03.040]  1035760     N    0    0    0
[02:15:04.008]  1036002     N    0    0    0
[02:15:05.004]  1036251     N    0    0    0
[02:15:05.944]  1036486     N    0    0    0
[02:15:06.840]  1036710     N    0    0    0
[02:15:07.724]  1036931     N    0    0    0
[02:15:08.628]  1037157     N    0    0    0
[02:15:09.584]  1037396     N    0    0    0
[02:15:10.552]  1037638     N    0    0    0
[02:15:11.532]  1037883     N    0    0    0
[02:15:12.504]  1038126     N    0    0    0
[02:15:13.452]  1038363     N    0    0    0
[02:15:14.356]  1038589     N    0    0    0
[02:15:15.232]  1038808     N    0    0    0
[02:15:16.120]  1039030     N    0    0    0
[02:15:17.044]  1039261     N    0    0    0
[02:15:17.956]  1039489     N    0    0    0
[02:15:18.912]  1039728     N    0    0    0
[02:15:19.840]  1039960     N    0    0    0
[02:15:20.708]  1040177     N    0    0    0
[02:15:21.612]  1040403     N    0    0    0
[02:15:22.544]  1040636     N    0    0    0
[02:15:23.468]  1040867     N    0    0    0
[02:15:24.352]  1041088     N    0    0    0
[02:15:25.216]  1041304     N    0    0    0
[02:15:26.092]  1041523     N    0    0    0
[02:15:26.980]  1041745     N    0    0    0
[02:15:27.844]  1041961     N    0    0    0
[02:15:28.676]  1042169     N    0    0    0
[02:15:29.468]  1042367     N    0    0    0
[02:15:30.248]  1042562     N    0    0    0
[02:15:31.052]  1042763     N    0    0    0
[02:15:31.892]  1042973     N    0    0    0
[02:15:32.772]  1043193     N    0    0    0
[02:15:33.660]  1043415     N    0    0    0
[02:15:34.568]  1043642     N    0    0    0
[02:15:35.440]  1043860     N    0    0    0
[02:15:36.292]  1044073     N    0    0    0
[02:15:37.128]  1044282     N    0    0    0
[02:15:38.032]  1044508     N    0    0    0
[02:15:38.948]  1044737     N    0    0    0
[02:15:39.852]  1044963     N    0    0    0
[02:15:40.728]  1045182     N    0    0    0
[02:15:41.632]  1045408     N    0    0    0
[02:15:42.564]  1045641     N    0    0    0
[02:15:43.504]  1045876     N    0    0    0
[02:15:44.384]  1046096     N    0    0    0
[02:15:45.264]  1046316     N    0    0    0
[02:15:46.176]  1046544     N    0    0    0
[02:15:47.100]  1046775     N    0    0    0
[02:15:48.004]  1047001     N    0    0    0
[02:15:48.868]  1047217     N    0    0    0
[02:15:49.740]  1047435     N    0    0    0
[02:15:50.636]  1047659     N    0    0    0
[02:15:51.564]  1047891     N    0    0    0
[02:15:52.484]  1048121     N    0    0    0
[02:15:53.336]  1048334     N    0    0    0
[02:15:54.160]  1048540     N    0    0    0
[02:15:55.004]  1048751     N    0    0    0
[02:15:55.860]  1048965     N    0    0    0
[02:15:56.768]  1049192     N    0    0    0
[02:15:57.696]  1049424     N    0    0    0
[02:15:58.592]  1049648     N    0    0    0
[02:15:59.448]  1049862     N    0    0    0
[02:16:00.268]  1050067     N    0    0    0
[02:16:01.104]  1050276     N    0    0    0
[02:16:01.944]  1050486     N    0    0    0
[02:16:02.812]  1050703     N    0    0    0
[02:16:03.620]  1050905     N    0    0    0
[02:16:04.424]  1051106     N    0    0    0
[02:16:05.260]  1051315     N    0    0    0
[02:16:06.140]  1051535     N    0    0    0
[02:16:07.024]  1051756     N    0    0    0
[02:16:07.856]  1051964     N    0    0    0
[02:16:08.656]  1052164     N    0    0    0
[02:16:09.456]  1052364     N    0    0    0
[02:16:10.256]  1052564     N    0    0    0
[02:16:11.068]  1052767     N    0    0    0
[02:16:11.852]  1052963     N    0    0    0
[02:16:12.628]  1053157     N    0    0    0
[02:16:13.420]  1053355     N    0    0    0
[02:16:14.232]  1053558     N    0    0    0
[02:16:15.036]  1053759     N    0    0    0
[02:16:15.832]  1053958     N    0    0    0
[02:16:16.656]  1054164     N    0    0    0
[02:16:17.480]  1054370     N    0    0    0
[02:16:18.280]  1054570     N    0    0    0
[02:16:19.052]  1054763     N    0    0    0
[02:16:19.824]  1054956     N    0    0    0
[02:16:20.588]  1055147     N    0    0    0
[02:16:21.344]  1055336     N    0    0    0
[02:16:22.124]  1055531     N    0    0    0
[02:16:22.888]  1055722     N    0    0    0
[02:16:23.648]  1055912     N    0    0    0
[02:16:24.400]  1056100     N    0    0    0
[02:16:25.136]  1056284     N    0    0    0
[02:16:25.868]  1056467     N    0    0    0
[02:16:26.584]  1056646     N    0    0    0
[02:16:27.292]  1056823     N    0    0    0
[02:16:27.988]  1056997     N    0    0    0
[02:16:28.676]  1057169     N    0    0    0
[02:16:29.348]  1057337     N    0    0    0
[02:16:29.988]  1057497     N    0    0    0
[02:16:30.620]  1057655     N    0    0    0
[02:16:31.248]  1057812     N    0    0    0
[02:16:31.864]  1057966     N    0    0    0
[02:16:32.484]  1058121     N    0    0    0
[02:16:33.108]  1058277     N    0    0    0
[02:16:33.736]  1058434     N    0    0    0
[02:16:34.372]  1058593     N    0    0    0
[02:16:35.040]  1058760     N    0    0    0
[02:16:35.756]  1058939     N    0    0    0
[02:16:36.476]  1059119     N    0    0    0
[02:16:37.172]  1059293     N    0    0    0
[02:16:37.876]  1059469     N    0    0    0
[02:16:38.576]  1059644     N    0    0    0
[02:16:39.308]  1059827     N    0    0    0
[02:16:40.100]  1060025     N    0    0    0
[02:16:40.936]  1060234     N    0    0    0
[02:16:41.800]  1060450     N    0    0    0
[02:16:42.648]  1060662     N    0    0    0
[02:16:43.556]  1060889     N    0    0    0
[02:16:44.496]  1061124     N    0    0    0
[02:16:45.440]  1061360     N    0    0    0
[02:16:46.372]  1061593     N    0    0    0
[02:16:47.272]  1061818     N    0    0    0
[02:16:48.124]  1062031     N    0    0    0
[02:16:48.948]  1062237     N    0    0    0
[02:16:49.776]  1062444     N    0    0    0
[02:16:50.636]  1062659     N    0    0    0
[02:16:51.500]  1062875     N    0    0    0
[02:16:52.400]  1063100     N    0    0    0
[02:16:53.260]  1063315     N    0    0    0
[02:16:54.100]  1063525     N    0    0    0
[02:16:54.976]  1063744     N    0    0    0
[02:16:55.896]  1063974     N    0    0    0
[02:16:56.864]  1064216     N    0    0    0
[02:16:57.836]  1064459     N    0    0    0
[02:16:58.800]  1064700     N    0    0    0
[02:16:59.732]  1064933     N    0    0    0
[02:17:00.604]  1065151     N    0    0    0
[02:17:01.448]  1065362     N    0    0    0
[02:17:02.320]  1065580     N    0    0    0
[02:17:03.208]  1065802     N    0    0    0
[02:17:04.116]  1066029     N    0    0    0
[02:17:05.020]  1066255     N    0    0    0
[02:17:05.928]  1066482     N    0    0    0
[02:17:06.816]  1066704     N    0    0    0
[02:17:07.696]  1066924     N    0    0    0
[02:17:08.576]  1067144     N    0    0    0
[02:17:09.492]  1067373     N    0    0    0
[02:17:10.448]  1067612     N    0    0    0
[02:17:11.380]  1067845     N    0    0    0
[02:17:12.248]  1068062     N    0    0    0
[02:17:13.064]  1068266     N    0    0    0
[02:17:13.872]  1068468     N    0    0    0
[02:17:14.684]  1068671     N    0    0    0
[02:17:15.492]  1068873     N    0    0    0
[02:17:16.276]  1069069     N    0    0    0
[02:17:17.052]  1069263     N    0    0    0
[02:17:17.812]  1069453     N    0    0    0
[02:17:18.560]  1069640     N    0    0    0
[02:17:19.264]  1069816     N    0    0    0
[02:17:19.964]  1069991     N    0    0    0
[02:17:20.652]  1070163     N    0    0    0
[02:17:21.320]  1070330     N    0    0    0
[02:17:21.980]  1070495     N    0    0    0
[02:17:22.636]  1070659     N    0    0    0
[02:17:23.304]  1070826     N    0    0    0
[02:17:23.964]  1070991     N    0    0    0
[02:17:24.640]  1071160     N    0    0    0
[02:17:25.328]  1071332     N    0    0    0
[02:17:26.080]  1071520     N    0    0    0
[02:17:26.916]  1071729     N    0    0    0
[02:17:27.796]  1071949     N    0    0    0
[02:17:28.660]  1072165     N    0    0    0
[02:17:29.492]  1072373     N    0    0    0
[02:17:30.316]  1072579     N    0    0    0
[02:17:31.172]  1072793     N    0    0    0
[02:17:32.056]  1073014     N    0    0    0
[02:17:32.896]  1073224     N    0    0    0
[02:17:33.700]  1073425     N    0    0    0
[02:17:34.484]  1073621     N    0    0    0
[02:17:35.292]  1073823     N    0    0    0
[02:17:36.104]  1074026     N    0    0    0
[02:17:36.924]  1074231     N    0    0    0
[02:17:37.720]  1074430     N    0    0    0
[02:17:38.504]  1074626     N    0    0    0
[02:17:39.300]  1074825     N    0    0    0
[02:17:40.108]  1075027     N    0    0    0
[02:17:40.932]  1075233     N    0    0    0
[02:17:41.764]  1075441     N    0    0    0
[02:17:42.588]  1075647     N    0    0    0
[02:17:43.384]  1075846     N    0    0    0
[02:17:44.184]  1076046     N    0    0    0
[02:17:45.000]  1076250     N    0    0    0
[02:17:45.828]  1076457     N    0    0    0
[02:17:46.648]  1076662     N    0    0    0
[02:17:47.444]  1076861     N    0    0    0
[02:17:48.224]  1077056     N    0    0    0
[02:17:49.000]  1077250     N    0    0    0
[02:17:49.792]  1077448     N    0    0    0
[02:17:50.592]  1077648     N    0    0    0
[02:17:51.360]  1077840     N    0    0    0
[02:17:52.120]  1078030     N    0    0    0
[02:17:52.868]  1078217     N    0    0    0
[02:17:53.604]  1078401     N    0    0    0
[02:17:54.324]  1078581     N    0    0    0
[02:17:55.036]  1078759     N    0    0    0
[02:17:55.744]  1078936     N    0    0    0
[02:17:56.464]  1079116     N    0    0    0
[02:17:57.192]  1079298     N    0    0    0
[02:17:57.960]  1079490     N    0    0    0
[02:17:58.760]  1079690     N    0    0    0
[02:17:59.604]  1079901     N    0    0    0
